logFC	AveExpr	t	P.Value	adj.P.Val	B
ADRB2	1.29670442936694	7.40011175129657	2.04779567468678	0.0538817379210032	0.993369746851119	-4.51152226490598
FDX1	-1.49750655254287	6.55977037480833	-2.02667107969324	0.0561795788855432	0.993369746851119	-4.51168963792696
NBR2	1.94782971159438	3.60850212967312	3.55641436975796	0.00196852388362076	0.993369746851119	-4.51185102879267
EGLN2	-0.92567493811401	5.52334820777437	-2.10248595662237	0.0483200283976009	0.993369746851119	-4.51208653708419
MAP4	0.642262473059398	5.90773388203576	2.14501226194004	0.0443595337031326	0.993369746851119	-4.51216492652059
PDIA4	0.767331850601325	6.68770170846932	2.01141807644951	0.0578928909885603	0.993369746851119	-4.51241604144105
GALNT11	-0.68040737481792	5.88959052512306	-2.0569030833655	0.0529173635414769	0.993369746851119	-4.51291515790421
PDCD6IP	0.82085749201501	6.8948107202674	2.01236873067595	0.0577847578433481	0.993369746851119	-4.51294431214485
ATP8B4	1.29090122531687	7.12422067426503	2.00710890821418	0.0583853128588167	0.993369746851119	-4.51317771931156
ABCF3	-0.542612067772638	5.31287156826299	-2.11041939315774	0.0475577626269407	0.993369746851119	-4.5132883781096
TTYH3	-0.882748926573071	6.47896426297374	-2.00284259836264	0.058876519688769	0.993369746851119	-4.51338204799164
UBE2J1	0.66316958793186	6.45198848424648	2.00468930079309	0.0586634461425079	0.993369746851119	-4.51361283235779
GOLPH3L	1.08456160548779	5.18348631716469	2.37617599592279	0.0275505352705696	0.993369746851119	-4.51384075177404
EIF3H	0.620243633262261	7.69282629327487	2.00129399654224	0.0590557306160799	0.993369746851119	-4.51412818440585
PPP4R3A	-0.601839830412511	6.30239224995994	-2.00350928958211	0.0587995169138759	0.993369746851119	-4.51429335740333
RAD21	1.56034804845242	6.97981017868762	1.98640593071009	0.0608036353442636	0.993369746851119	-4.51436326569192
STAP1	1.69787883142029	6.8303931940577	2.012320034178	0.0577902924866002	0.993369746851119	-4.51445653729418
HNRNPA1	1.02561070584924	6.07995913928289	1.99457579874827	0.0598388400716111	0.993369746851119	-4.51458639004316
TMEM201	-1.18275904724715	4.07973465490018	-2.65439564660279	0.0151851598314582	0.993369746851119	-4.51492757464042
RAB21	-0.995829240994639	6.93778026912561	-1.98306520934392	0.0612021241013019	0.993369746851119	-4.51495443867489
C5orf15	0.745945336815604	6.32092230152095	2.0117954407329	0.0578499456700719	0.993369746851119	-4.51513786398273
PHF14	0.897821496152011	5.21859187696376	2.39139128420155	0.0266832970897046	0.993369746851119	-4.51515925853424
DNLZ	-0.895137563236227	4.61344521951956	-2.18682758049663	0.0407547847232151	0.993369746851119	-4.51567666633651
TNFSF4	3.43058074448118	3.34249116327802	2.78346528791624	0.0114384040802004	0.993369746851119	-4.51620204287628
